ID,COLLECTION,BASE_ID,NAME,TAX_ID,FAMILY,SOURCE,MEDLINE,TYPE,DESCRIPTION,CLASS,CONSENSUS,COMMENT
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10825,CORE,MA0046,HNF1A,9606,POU domain factors,23332764,9047360,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10826,CORE,MA0153,HNF1B,9606,POU domain factors,23332764,17916232,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10827,CORE,MA0650,HOXA13,9606,HOX-related factors,23332764,17200107,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10828,CORE,MA0651,HOXC11,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10829,CORE,MA0486,HSF1,9606,HSF factors,23332764,17500587,HT-SELEX,,Heat shock factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10830,CORE,MA0652,IRF8,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10831,CORE,MA0653,IRF9,9606,Interferon-regulatory factors,23332764,21731497,HT-SELEX,,Tryptophan cluster factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10832,CORE,MA0654,ISX,9606,Paired-related HD factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10833,CORE,MA0655,JDP2,9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10834,CORE,MA0656,JDP2(var.2),9606,Fos-related factors,23332764,9154808,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10835,CORE,MA0657,KLF13,9606,Three-zinc finger Krüppel-related factors,23332764,16266294,HT-SELEX,,C2H2 zinc finger factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10836,CORE,MA0658,LHX6,9606,HD-LIM factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10837,CORE,MA0659,MAFG,9606,Maf-related factors,23332764,9224592,HT-SELEX,,Basic leucine zipper factors (bZIP),,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10838,CORE,MA0660,MEF2B,9606,Regulators of differentiation,23332764,9430690,HT-SELEX,,MADS box factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10839,CORE,MA0661,MEOX1,9606,HOX-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10840,CORE,MA0662,MIXL1,9606,Paired-related HD factors,23332764,19711456,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10841,CORE,MA0663,MLX,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10842,CORE,MA0664,MLXIPL,9606,bHLH-ZIP factors,23332764,14742444,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10843,CORE,MA0665,MSC,9606,Tal-related factors,23332764,24175993,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10844,CORE,MA0666,MSX1,9606,NK-related factors,23332764,18585359,HT-SELEX,,Homeo domain factors,,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10845,CORE,MA0667,MYF6,9606,MyoD / ASC-related factors,23332764,19443739,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
10846,CORE,MA0668,NEUROD2,9606,Tal-related factors,23332764,22445365,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,Data is from Taipale HTSELEX DBD (2013)
